,Infected,predicted_Infected
2020-10-10,1,3.0000000000000004
2020-10-11,3,1.0000000000000002
2020-10-12,3,6.999999999999999
2020-10-13,7,3.0
2020-10-14,7,8.0
2020-10-15,8,7.0
2020-10-16,8,11.0
2020-10-17,11,9.454545454545455
2020-10-18,13,11.846153846153845
2020-10-19,14,15.785714285714285
2020-10-20,17,15.647058823529413
2020-10-21,19,18.789473684210524
2020-10-22,21,19.904761904761905
2020-10-23,22,21.0
2020-10-24,22,20.0
2020-10-25,20,20.9
2020-10-26,19,22.10526315789474
2020-10-27,21,31.666666666666664
2020-10-28,35,24.6
2020-10-29,41,40.1219512195122
2020-10-30,47,38.38297872340426
2020-10-31,44,48.06818181818182
2020-11-01,45,44.0
2020-11-02,45,43.0
2020-11-03,43,42.906976744186046
2020-11-04,41,41.951219512195124
2020-11-05,40,47.15
2020-11-06,46,43.47826086956522
2020-11-07,50,54.279999999999994
2020-11-08,59,59.32203389830508
2020-11-09,70,56.47142857142856
2020-11-10,67,64.77611940298507
2020-11-11,62,65.91935483870967
2020-11-12,61,79.27868852459017
2020-11-13,78,75.07692307692308
2020-11-14,96,90.99999999999999
2020-11-15,112,112.28571428571429
2020-11-16,131,122.25954198473283
2020-11-17,143,135.58041958041957
2020-11-18,148,161.3581081081081
2020-11-19,167,163.06586826347305
2020-11-20,184,176.9836956521739
2020-11-21,195,187.77435897435896
2020-11-22,199,195.97989949748745
2020-11-23,200,241.78500000000003
2020-11-24,243,203.29218106995887
2020-11-25,247,244.96761133603235
2020-11-26,249,233.1124497991968
2020-11-27,235,264.8936170212766
2020-11-28,250,235.0
2020-11-29,250,238.00000000000003
2020-11-30,238,245.79831932773106
2020-12-01,234,245.11965811965814
2020-12-02,241,222.3485477178423
2020-12-03,229,218.8995633187773
2020-12-04,208,222.3942307692308
2020-12-05,202,206.97029702970298
2020-12-06,201,198.9850746268657
2020-12-07,198,162.42424242424244
2020-12-08,160,188.10000000000002
2020-12-09,152,167.36842105263156
2020-12-10,159,153.91194968553458
2020-12-11,161,161.96273291925468
2020-12-12,164,160.01829268292684
2020-12-13,163,170.03680981595093
2020-12-14,169,166.8579881656805
2020-12-15,173,165.09248554913296
2020-12-16,169,174.02366863905323
2020-12-17,170,183.91176470588235
2020-12-18,185,186.54054054054055
2020-12-19,203,224.18719211822662
2020-12-20,246,216.2032520325203
2020-12-21,262,260.0839694656489
2020-12-22,277,269.56678700361016
2020-12-23,285,282.83157894736837
2020-12-24,291,287.93814432989694
2020-12-25,294,291.0
2020-12-26,294,299.00000000000006
2020-12-27,299,306.7826086956522
2020-12-28,312,306.6666666666667
2020-12-29,320,320.77500000000003
2020-12-30,329,346.2613981762918
2020-12-31,356,340.0898876404495
2021-01-01,368,359.86956521739125
2021-01-02,372,346.2365591397849
2021-01-03,350,375.1885714285715
2021-01-04,353,353.9660056657224
2021-01-05,357,355.96638655462186
2021-01-06,360,365.92499999999995
2021-01-07,369,357.07317073170736
2021-01-08,366,338.75409836065575
2021-01-09,336,362.7321428571429
2021-01-10,333,319.8558558558559
2021-01-11,317,318.29337539432174
2021-01-12,303,321.1848184818481
2021-01-13,307,278.3257328990228
2021-01-14,282,288.4929078014185
2021-01-15,265,273.4867924528302
2021-01-16,257,235.09727626459147
2021-01-17,228,243.47368421052633
2021-01-18,216,217.44444444444449
2021-01-19,206,210.75728155339806
2021-01-20,201,183.45273631840797
2021-01-21,179,198.75418994413408
2021-01-22,177,179.0
2021-01-23,177,168.00000000000003
2021-01-24,168,169.625
2021-01-25,161,205.56521739130434
2021-01-26,197,158.5482233502538
2021-01-27,194,191.92268041237114
2021-01-28,189,188.8677248677249
2021-01-29,184,168.45652173913044
2021-01-30,164,186.2439024390244
2021-01-31,166,156.09638554216866
2021-02-01,158,155.49367088607596
2021-02-02,148,152.66216216216216
2021-02-03,143,147.99999999999997
2021-02-04,143,139.0
2021-02-05,139,137.85611510791367
2021-02-06,134,133.8134328358209
2021-02-07,129,134.00000000000003
2021-02-08,129,88.99999999999999
2021-02-09,89,110.15730337078651
2021-02-10,76,94.85526315789473
2021-02-11,81,74.12345679012344
2021-02-12,79,79.9746835443038
2021-02-13,78,77.98717948717949
2021-02-14,77,70.90909090909089
2021-02-15,70,74.8
2021-02-16,68,66.91176470588236
2021-02-17,65,63.81538461538462
2021-02-18,61,67.1311475409836
2021-02-19,63,64.87301587301587
2021-02-20,67,62.99999999999999
2021-02-21,67,83.0
2021-02-22,83,75.87951807228914
2021-02-23,94,86.53191489361703
2021-02-24,98,97.48504182808826
2021-02-25,89,94.97212013003467
2021-02-26,89,102.49872088411487
2021-02-27,93,110.26753866062234
2021-02-28,92,115.88135979193031
2021-03-01,96,120.37350539345653
2021-03-02,93,130.01709778378574
2021-03-03,96,136.87062280294066
2021-03-04,98,154.04994232918966
2021-03-05,95,172.41734146633564
2021-03-06,97,178.1533955161282
2021-03-07,101,184.5779247762662
2021-03-08,91,149.3738312527186
