,Infected,predicted_Infected
2021-08-31,747,765.103078982597
2021-09-01,754,742.0464190981432
2021-09-02,749,732.8598130841123
2021-09-03,728,675.9519230769232
2021-09-04,657,719.1354642313546
2021-09-05,649,660.0369799691834
2021-09-06,652,662.935582822086
2021-09-07,666,606.966966966967
2021-09-08,620,632.6999999999999
2021-09-09,589,581.0526315789474
2021-09-10,552,575.1286231884059
2021-09-11,539,517.1799628942487
2021-09-12,505,521.9227722772278
2021-09-13,489,492.60736196319016
2021-09-14,477,466.4465408805031
2021-09-15,455,467.56483516483513
2021-09-16,446,446.83856502242156
2021-09-17,438,429.7077625570776
2021-09-18,422,436.9620853080568
2021-09-19,421,420.99762470308787
2021-09-20,420,402.95714285714286
2021-09-21,402,423.1343283582089
2021-09-22,405,390.0888888888889
2021-09-23,393,423.5496183206107
2021-09-24,411,415.9489051094889
2021-09-25,435,472.4137931034483
2021-09-26,500,475.0199999999999
2021-09-27,546,554.945054945055
2021-09-28,606,605.4653465346535
2021-09-29,672,623.1339285714286
2021-09-30,691,693.3950795947902
2021-10-01,713,722.0126227208976
2021-10-02,745,766.5946308724832
2021-10-03,801,766.3920099875156
2021-10-04,824,830.1626213592232
2021-10-05,854,850.0515222482435
2021-10-06,881,886.9580022701476
2021-10-07,915,910.8480874316939
2021-10-08,946,896.622621564482
2021-10-09,927,905.1801510248113
2021-10-10,887,884.15107102593
2021-10-11,846,833.5283687943263
2021-10-12,795,795.9849056603774
2021-10-13,748,787.5601604278074
2021-10-14,741,721.7543859649123
2021-10-15,715,736.8545454545455
2021-10-16,711,645.6118143459914
2021-10-17,642,664.4859813084112
2021-10-18,600,625.9499999999999
2021-10-19,585,620.5128205128206
2021-10-20,605,565.6611570247934
2021-10-21,585,571.9059829059829
2021-10-22,553,580.768535262206
2021-10-23,549,531.8469945355192
2021-10-24,528,534.4431818181819
2021-10-25,514,523.8910505836577
2021-10-26,510,515.0078431372549
2021-10-27,511,506.0078277886497
2021-10-28,507,519.0631163708088
2021-10-29,515,495.1864077669903
2021-10-30,503,543.6679920477136
2021-10-31,531,511.52542372881356
2021-11-01,540,510.3500000000001
2021-11-02,519,494.2196531791907
2021-11-03,475,523.3705263157894
2021-11-04,479,513.6743215031315
2021-11-05,518,479.0
2021-11-06,518,588.0
2021-11-07,588,556.7619047619048
2021-11-08,632,614.0506329113924
2021-11-09,660,626.2545454545455
2021-11-10,654,651.9266055045871
2021-11-11,646,652.9876160990714
2021-11-12,645,640.9922480620155
2021-11-13,640,630.8906249999999
2021-11-14,626,647.1565495207667
2021-11-15,633,614.132701421801
2021-11-16,621,627.903381642512
2021-11-17,616,633.0974025974027
2021-11-18,628,581.6687898089173
2021-11-19,593,628.0
2021-11-20,593,525.0
2021-11-21,525,569.2800000000001
2021-11-22,504,528.125
2021-11-23,507,532.8284023668639
2021-11-24,536,568.483208955224
2021-11-25,601,602.8885191347754
2021-11-26,676,654.3431952662723
2021-11-27,736,732.0271739130436
2021-11-28,797,767.3977415307404
2021-11-29,831,853.5860409145608
2021-11-30,890,897.2932584269664
2021-12-01,961,940.936524453694
2021-12-02,1016,992.2135826771653
2021-12-03,1049,1069.2697807435654
2021-12-04,1104,1118.363224637681
2021-12-05,1177,1237.1928632115548
2021-12-06,1319,1246.6027293404095
2021-12-07,1397,1381.3149606299212
2021-12-08,1463,1439.9699248120303
2021-12-09,1508,1528.0006631299736
2021-12-10,1575,1549.1707936507937
2021-12-11,1618,1617.83065512979
2021-12-12,1662,1710.4849578820697
2021-12-13,1757,1754.7011952191237
2021-12-14,1855,1847.9283018867927
2021-12-15,1951,1951.9810353664789
2021-12-16,2053,2033.6775450560156
2021-12-17,2140,2100.0079439252336
2021-12-18,2189,2176.171767930562
2021-12-19,2226,2126.0637915543575
2021-12-20,2162,2203.348751156337
2021-12-21,2140,2170.0822429906543
2021-12-22,2148,2132.0297951582866
