,Infected,predicted_Infected
2020-06-30,2,4.0
2020-07-01,2,2.0
2020-07-02,2,4.0
2020-07-03,4,2.5
2020-07-04,5,3.2
2020-07-05,4,6.25
2020-07-06,5,4.0
2020-07-07,5,7.0
2020-07-08,7,6.428571428571428
2020-07-09,9,9.333333333333332
2020-07-10,12,9.0
2020-07-11,12,13.0
2020-07-12,13,12.923076923076923
2020-07-13,14,13.0
2020-07-14,14,14.0
2020-07-15,14,15.0
2020-07-16,15,14.0
2020-07-17,15,16.0
2020-07-18,16,15.0
2020-07-19,16,17.0
2020-07-20,17,16.0
2020-07-21,17,16.0
2020-07-22,16,14.875
2020-07-23,14,14.857142857142858
2020-07-24,13,14.0
2020-07-25,13,12.0
2020-07-26,12,10.833333333333334
2020-07-27,10,12.0
2020-07-28,10,10.0
2020-07-29,10,9.999999999999998
2020-07-30,10,8.0
2020-07-31,8,7.5
2020-08-01,6,8.0
2020-08-02,6,6.0
2020-08-03,6,6.0
2020-08-04,6,9.0
2020-08-05,9,6.666666666666666
2020-08-06,10,7.2
2020-08-07,8,10.0
2020-08-08,8,8.0
2020-08-09,8,8.0
2020-08-10,8,8.0
2020-08-11,8,8.0
2020-08-12,8,8.0
2020-08-13,8,8.0
2020-08-14,8,9.0
2020-08-15,9,9.777777777777777
2020-08-16,11,7.363636363636364
2020-08-17,9,11.0
2020-08-18,9,6.000000000000001
2020-08-19,6,12.000000000000002
2020-08-20,8,9.0
2020-08-21,12,14.0
2020-08-22,21,17.142857142857142
2020-08-23,30,21.699999999999996
2020-08-24,31,31.93548387096774
2020-08-25,33,35.696969696969695
2020-08-26,38,39.07894736842105
2020-08-27,45,41.37777777777777
2020-08-28,49,55.10204081632652
2020-08-29,60,53.08333333333334
2020-08-30,65,60.92307692307692
2020-08-31,66,67.95454545454545
2020-09-01,69,66.0
2020-09-02,69,66.0
2020-09-03,66,67.95454545454545
2020-09-04,65,64.98461538461538
2020-09-05,64,61.953125
2020-09-06,61,66.09836065573771
2020-09-07,63,59.06349206349206
2020-09-08,61,58.8688524590164
2020-09-09,57,53.50877192982456
2020-09-10,50,52.440000000000005
2020-09-11,46,40.217391304347814
2020-09-12,37,41.02702702702702
2020-09-13,33,37.0
2020-09-14,33,31.999999999999996
2020-09-15,32,35.0625
2020-09-16,34,34.8235294117647
2020-09-17,37,34.918918918918926
2020-09-18,38,30.1842105263158
2020-09-19,31,31.87096774193548
2020-09-20,26,29.80769230769231
2020-09-21,25,27.04
2020-09-22,26,24.03846153846154
2020-09-23,25,26.0
2020-09-24,25,26.0
2020-09-25,26,23.07692307692308
2020-09-26,24,23.83333333333333
2020-09-27,22,24.0
2020-09-28,22,20.0
2020-09-29,20,18.7
2020-09-30,17,16.470588235294116
2020-10-01,14,12.142857142857142
2020-10-02,10,12.6
2020-10-03,9,8.88888888888889
2020-10-04,8,7.875
2020-10-05,7,6.857142857142858
2020-10-06,6,7.0
2020-10-07,6,8.0
2020-10-08,8,6.0
2020-10-09,8,7.0
2020-10-10,7,6.857142857142858
2020-10-11,6,7.000000000000002
2020-10-12,6,6.0
2020-10-13,6,6.0
2020-10-14,6,6.0
2020-10-15,6,6.0
2020-10-16,6,8.0
2020-10-17,8,6.0
2020-10-18,8,8.0
2020-10-19,8,9.0
2020-10-20,9,8.0
2020-10-21,9,6.000000000000001
2020-10-22,6,7.5
2020-10-23,5,6.0
2020-10-24,5,7.0
2020-10-25,7,6.428571428571429
2020-10-26,9,10.88888888888889
2020-10-27,14,10.928571428571427
2020-10-28,17,14.0
2020-10-29,17,18.0
2020-10-30,18,16.055555555555554
2020-10-31,17,20.11764705882353
2020-11-01,19,17.0
2020-11-02,19,19.0
2020-11-03,19,19.0
2020-11-04,19,24.0
2020-11-05,24,29.291666666666668
2020-11-06,37,27.243243243243242
2020-11-07,42,44.047619047619044
2020-11-08,50,42.83999999999999
2020-11-09,51,47.05882352941176
2020-11-10,48,59.50000000000001
2020-11-11,56,51.42857142857143
2020-11-12,60,57.86666666666666
2020-11-13,62,62.90322580645161
2020-11-14,65,62.953846153846165
2020-11-15,66,67.95454545454545
2020-11-16,69,67.91304347826086
2020-11-17,71,77.74647887323943
2020-11-18,80,91.41250000000001
2020-11-19,103,83.88349514563106
2020-11-20,108,108.72222222222223
2020-11-21,114,116.52631578947368
2020-11-22,123,112.14634146341461
2020-11-23,121,124.01652892561984
2020-11-24,122,121.0
2020-11-25,122,163.0
2020-11-26,163,148.94478527607362
2020-11-27,199,171.19095477386935
2020-11-28,209,210.42583732057417
2020-11-29,221,224.13122171945702
2020-11-30,237,228.45991561181435
2020-12-01,245,235.06530612244896
2020-12-02,243,229.87654320987653
2020-12-03,228,240.86842105263156
2020-12-04,226,244.14159292035401
2020-12-05,242,223.19834710743802
2020-12-06,239,256.1757322175732
2020-12-07,253,248.44664031620553
2020-12-08,263,270.31558935361215
2020-12-09,281,235.8576512455516
2020-12-10,252,250.8928571428572
2020-12-11,225,255.36
2020-12-12,228,233.8815789473684
2020-12-13,237,235.69620253164558
2020-12-14,245,241.83673469387756
2020-12-15,250,256.76
2020-12-16,262,266.2213740458015
2020-12-17,279,288.2939068100359
2020-12-18,307,283.543973941368
2020-12-19,312,341.4391025641026
2020-12-20,347,311.1008645533141
2020-12-21,346,352.014450867052
2020-12-22,351,346.0
2020-12-23,351,356.00000000000006
2020-12-24,356,353.9578651685393
2020-12-25,359,360.958217270195
